Date,AL_val,AK_val,AZ_val,AR_val,CA_val,CO_val,CT_val,DE_val,FL_val,GA_val,HI_val,ID_val,IL_val,IN_val,IA_val,KS_val,KY_val,LA_val,ME_val,MD_val,MA_val,MI_val,MN_val,MS_val,MO_val,MT_val,NE_val,NV_val,NH_val,NJ_val,NM_val,NY_val,NC_val,ND_val,OH_val,OK_val,OR_val,PA_val,RI_val,SC_val,SD_val,TN_val,TX_val,UT_val,VT_val,VA_val,WA_val,WV_val,WI_val,WY_val,M30,benchmark,US_Future,label
1975-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.537715787,23.688244823,1
1975-02-28,1.48577463492,1.48577463492,1.68850401058,0.846192077806,0.356176611161,1.15963874784,2.12392574589,0.142451243007,3.93879580258,-0.90284123257,-0.216169277668,0.0385475573747,0.86448521224,1.58947987642,1.5859815453,1.11161386273,0.0523129869971,1.83590280321,-0.895125694041,-0.337587874571,-0.607074362099,1.45429735675,0.961941621603,-0.802231849039,4.4336474647,1.14863819034,-0.111245461134,1.75186950061,1.56531956628,-2.34926728801,1.53653769591,-2.06595097244,0.946406159018,-0.307153006196,0.201112363972,-0.0641223796296,2.54895844026,1.17971911733,2.06531649882,1.32626170089,-1.09985853365,0.112132055884,0.951488309453,1.39828986027,0.945247288544,0.987287820303,0.397561258768,2.49506899954,1.40491997275,1.43850247695,-3.3934252386,23.688244823,23.933544381,1
1975-03-31,3.00647288535,3.00647288535,3.26134607714,1.58195555328,1.57568972712,2.29944923009,3.71989844781,0.387917762065,9.7982429385,-1.28275824024,-0.253172683991,0.0495616623568,1.94221301958,3.09512753965,3.02125036719,2.3473437572,0.0787112536008,3.66530450085,-1.66100637396,-0.519442907626,-1.20495147645,2.66477556138,1.78268277207,-1.42574838004,8.94733267433,2.36924583936,-0.234856529908,3.4566303443,2.9938898256,-3.71138474008,2.95870250182,-3.02697954038,1.76855601132,-0.481475893647,0.773071848148,-0.0316799740011,4.97565698178,2.09438476444,4.16780132193,2.32188008477,-2.21840044609,0.369185910245,2.70103886509,2.65926156096,1.85722743264,1.70747440386,1.01572310831,5.09347388837,2.79137057439,2.96251218674,-5.62036055143,23.933544381,24.254920362,1
1975-04-30,4.59352977965,4.59352977965,4.4758100562,2.18366864014,3.57319578004,3.35902835047,4.61677814574,0.891618709053,16.9748188724,-1.06837128778,-0.0194215792065,0.0521932042126,3.08657812259,4.20680593247,4.15243155378,3.61466120853,0.248492134308,5.03759719769,-2.19743979077,-0.383866579585,-1.66461824125,3.46419390568,2.53245732828,-1.76146568452,12.6125283384,3.62277511629,-0.362034022923,5.06041059774,4.16407748062,-3.76470027193,4.05171986127,-3.03661659228,2.51150255398,-0.343999000477,1.59593020542,-0.00376324305856,7.16509667757,2.77882861851,6.30007443097,2.88972553868,-3.32886847328,0.765569680328,5.27656954798,3.66211890272,2.68557824768,2.23839184378,1.75788738544,7.77268467455,4.03416478497,4.54501122679,-6.46871686108,24.254920362,24.460992052,1
1975-05-31,6.32759964081,6.32759964081,5.13961667964,2.78624755889,5.24139515825,4.22689458885,4.90178704278,1.75208632274,17.8918836749,-0.676829929561,0.459730393523,0.12118502712,3.75142770024,4.71198774495,4.84642235012,4.79630128883,0.866598258885,5.70735133973,-2.4382291162,0.0520826780831,-1.84604310818,3.74493145577,3.39867077798,-1.80564339525,12.4155135725,4.7818523564,-0.503801588755,6.50858623543,4.97002449939,-2.9008437794,4.81193122537,-2.47053586978,3.16710988256,0.161619517397,2.48036264714,-0.00868330300252,9.21781323049,3.59860774012,8.37839192104,3.26713036761,-4.33537712571,1.2288078507,6.09928648985,4.32618554293,3.41329494132,2.68403557266,2.42643943612,10.4697841926,5.04762777555,6.08090100722,-5.51431601273,24.460992052,24.515324889,1
1975-06-30,8.18455677088,8.18455677088,5.03518950267,3.44413616889,5.98736012335,4.94675495111,4.78468623819,2.77517550429,12.7181609995,-0.559763279952,1.04355294831,0.241117390389,4.12432906347,4.62971899195,5.22342017079,5.67652481869,2.06296033304,5.99834230091,-2.3324434996,0.654700424186,-1.66257312482,3.54380305724,4.40438673408,-1.64988029655,8.8715232994,5.76482737481,-0.67280343756,7.75015876925,5.3517408131,-1.68329762088,5.44421085022,-1.42929819118,3.66037436923,1.01775643354,3.36032215423,0.0323762635789,11.1720522955,4.55166600646,10.1708738819,3.755933526,-5.0879340345,1.72981139135,4.88274651445,4.51822657876,4.07158952985,3.11715933844,3.11394127455,13.0461640649,5.81630693866,7.51863976719,-5.72640509014,24.515324889,24.578401854,1
1975-07-31,10.0416816331,10.0416816331,4.06222126612,4.02441555062,6.77349351991,5.44144175837,4.60928337373,3.67804066355,8.73149735643,-0.925559403632,1.56162430753,0.393808492137,4.67867150471,4.08960256574,5.55163460445,6.22164368334,3.51401788615,6.43393339794,-1.87425163043,1.40092945031,-1.16536815063,3.35888623026,5.60037217448,-1.62276953865,5.65857513806,6.57459107291,-0.852925012033,8.81692959573,5.33131094739,-0.426494148903,6.02919431103,-0.347036204751,4.07049848069,2.21301984432,4.06520176956,0.199732460941,12.8343510338,5.16716610707,11.5046169392,4.43791025764,-5.56144939259,2.23464182256,4.0672610293,4.23656830259,4.63188637555,3.76049276113,3.90340602349,15.3124337488,6.40559116055,8.85668478681,-5.72640509014,24.578401854,24.676764728,1
1975-08-31,11.7335788737,11.7335788737,2.48996683939,4.38487081525,8.17623479065,5.42454596759,4.57400777622,4.43346968549,6.81611282194,-1.77157791784,1.90391056386,0.601889475423,5.21053921913,3.2516762866,5.84528873659,6.70144123185,4.74210611831,7.13794503599,-1.13270516006,2.19921922344,-0.628842123046,3.71350458121,6.88616933262,-1.89459072205,3.84792270393,7.21673805264,-0.901061923895,9.85204351645,5.09568315018,0.395628896998,6.43526388421,0.174757263714,4.64844738047,3.68477472107,4.36407576057,0.556967683159,14.0488227406,4.80468687863,12.4382690954,5.17396568522,-5.88749319408,2.76238343079,4.01150946191,3.79367948419,5.02428654778,4.45531093155,4.44455187229,17.1281742001,6.91225815989,10.0593713477,-5.19618239661,24.676764728,24.765815196,1
1975-09-30,13.207406469,13.207406469,0.830263841208,4.43656811359,9.72420214006,5.05229678522,4.75652836187,5.05527806533,6.37960185848,-2.94194831665,2.11401914596,0.926386756599,5.64996258356,2.44360971187,5.99599551796,7.03202097782,5.57946007411,7.85560507812,-0.286532281638,2.77421380424,-0.196847407728,3.96954291572,7.90382633567,-2.21315120827,2.95326150431,7.72652610374,-0.623549649416,10.9466247927,4.96634495086,0.54140108868,6.56412450635,0.261127356664,5.29874302811,5.32409845413,4.48349518552,1.14988936637,14.8507840076,3.21637619612,13.0478877242,5.71019107144,-6.14271315256,3.47332238367,4.27271924051,3.59476408563,5.27415624529,4.71066420503,4.55409761546,18.3563421124,7.58384071531,11.0928897376,-3.18133616119,24.765815196,24.85296895,1
1975-10-31,14.547915839,14.547915839,-0.101832943859,4.3512321452,11.1449325255,4.90294962046,5.20115180301,5.45515041913,6.85661171372,-3.89189319881,2.25283426597,1.61577946103,6.20797993822,2.30863452413,6.20697156633,7.16843619653,6.05189821488,8.47509335868,0.358265817678,3.27883788475,0.0239756378392,3.50562776497,8.31938288597,-2.26431715321,2.34220899885,8.19067979087,0.0579776546804,12.0776630567,5.13261887877,0.220444779967,6.54020052093,0.323342267384,5.83347786436,6.96062296041,4.86394635315,2.07354647047,15.3512617307,1.32691809803,13.307332894,5.81534223908,-6.30394924785,4.54924059291,4.60602350363,4.13290400653,5.44430244093,4.56008883457,4.69022355261,18.9158940757,8.4003996389,11.8822824146,-2.22693531283,24.85296895,24.968193992,1
1975-11-30,15.7443117582,15.7443117582,0.285140312992,4.48139296949,12.1038893155,5.43741946364,5.99179802118,5.68086296543,7.69045934809,-4.17749015757,2.27983810043,2.81883603351,7.08860231946,3.08048842605,6.62033753157,7.46830622501,6.12321213034,9.13305576305,0.553717294341,4.18001321786,0.0836498490668,2.97282231205,8.1728523527,-1.87043464425,2.1757848151,8.71643708965,1.05245684913,13.2346093638,5.61886894249,-0.303856570604,6.53985328966,0.405120545588,6.29257279266,8.4423336147,5.53036836303,3.27012592586,15.6799379014,1.86143333943,13.2807153243,5.50499731955,-6.32171166967,5.96844603899,5.26153465945,5.54107261433,5.54086465392,4.22800709911,5.41574584546,18.9680628852,8.97835881617,12.4271306128,-2.96924708378,24.968193992,25.109057651,1
1975-12-31,16.7391046155,16.7391046155,1.5312141667,4.91775735279,12.8891050903,6.50247834997,6.9112713433,5.83102173024,8.12216116134,-3.96578770339,2.18595820897,4.34033473767,8.42075894669,4.29364987173,7.23504881401,8.03449119793,5.96933830316,9.9943944475,0.288535686783,5.28877234129,0.170170899953,2.90275399801,7.78765517053,-1.03083073231,2.79016504551,9.45046189852,2.31695796732,14.3793973729,6.4695285933,-0.590864956049,6.61153544609,0.290475992662,6.58456486614,9.732970568,5.91450964302,4.47046495681,16.1237375333,4.78650889021,13.0839325377,4.96616758036,-6.13364495085,7.2479879116,5.89185359031,7.20630174979,5.54506382125,3.82874104398,6.58707986395,18.7752212128,9.18425641915,12.8129014741,-3.49946977731,25.109057651,25.254617921,1
1976-01-31,17.5381420531,17.5381420531,2.80486391684,5.55939536192,14.0215044221,7.66651755414,7.65146699067,5.88543514509,7.98533617318,-3.62969514777,2.09077209071,5.81333340631,9.83301573552,5.47065174465,8.24556164577,8.72336276773,5.85313356058,10.951705773,-0.251335022739,6.18924656305,0.235934528004,3.0792315062,7.4111774285,-0.0264834099433,4.2871884557,10.4468543071,3.89506763349,15.4339287371,7.67138840526,-0.326797773852,6.79447051674,-0.226908436302,6.52266551253,10.8524294537,5.98903821854,5.43915959026,16.7801589908,7.26435954127,12.9212325631,4.25352725671,-5.70392131723,7.85545561062,6.3019481876,8.74138988542,5.45673109403,3.55821314012,7.8117444219,18.5315431138,9.18263694392,13.143676001,-4.34782608696,25.254617921,25.410166931,1
1976-02-29,18.206576843,18.206576843,3.75322492358,6.43482329851,15.3621661482,8.73412392482,8.12443031311,5.85423026472,8.0759826126,-3.50244825613,2.06296064157,6.92873676598,10.9433991398,6.42416619596,9.62713468764,9.42654683678,5.77641858436,11.9060432185,-0.809184379843,6.81888794972,0.419857089881,3.32338002855,7.27057296794,0.720350729725,6.95336062404,11.6522773097,5.62267273217,16.2596969826,8.98199393073,0.318890790411,7.14836689806,-1.02545117093,6.09473198251,11.7574445337,6.3401056701,6.27155627725,17.5982073514,8.60324500936,13.1335092493,3.46848496178,-5.02967005217,7.79468630266,7.21976282415,10.2056370426,5.31951864906,3.78532279658,9.09466109925,18.4272886471,9.1144289198,13.5619626592,-6.57476139979,25.410166931,25.628204884,1
